-181.173, -41.993, 13.603, 23.083
-181.170, -42.448, 13.648, 23.116
-181.168, -42.904, 13.694, 23.149
-181.166, -43.362, 13.740, 23.182
-181.164, -43.821, 13.786, 23.215
-181.162, -44.282, 13.833, 23.248
-181.159, -44.744, 13.879, 23.281
-181.157, -45.208, 13.926, 23.314
-181.155, -45.673, 13.973, 23.347
-181.152, -46.140, 14.020, 23.380
-181.150, -46.609, 14.067, 23.413
-181.148, -47.079, 14.114, 23.446
-181.145, -47.550, 14.161, 23.479
-181.143, -48.024, 14.209, 23.512
-181.140, -48.499, 14.257, 23.545
-181.138, -48.975, 14.304, 23.578
-181.136, -49.453, 14.352, 23.611
-181.133, -49.933, 14.401, 23.644
-181.131, -50.414, 14.449, 23.677
-181.128, -50.897, 14.497, 23.710
-181.126, -51.381, 14.546, 23.743
-181.123, -51.867, 14.595, 23.776
-181.120, -52.355, 14.644, 23.809
-181.118, -52.844, 14.693, 23.842
-181.115, -53.335, 14.742, 23.875
-181.113, -53.828, 14.792, 23.908
-181.110, -54.322, 14.842, 23.941
-181.107, -54.818, 14.892, 23.974
-181.104, -55.316, 14.942, 24.007
-181.102, -55.815, 14.992, 24.040
-181.099, -56.316, 15.042, 24.073
-181.096, -56.819, 15.093, 24.106
-181.093, -57.323, 15.143, 24.139
-181.091, -57.830, 15.194, 24.172
-181.088, -58.337, 15.245, 24.205
-181.085, -58.847, 15.296, 24.238
-181.082, -59.358, 15.348, 24.271
-181.079, -59.871, 15.399, 24.304
-181.076, -60.385, 15.451, 24.337
-181.073, -60.902, 15.502, 24.370
-181.070, -61.420, 15.554, 24.403
-181.067, -61.940, 15.606, 24.436
-181.064, -62.461, 15.659, 24.469
-181.061, -62.985, 15.711, 24.502
-181.058, -63.510, 15.764, 24.535
-181.055, -64.036, 15.817, 24.568
-181.052, -64.565, 15.870, 24.601
-181.049, -65.095, 15.924, 24.634
-181.046, -65.627, 15.977, 24.667
-181.043, -66.161, 16.031, 24.700
-181.040, -66.697, 16.085, 24.733
-181.036, -67.235, 16.139, 24.766
-181.033, -67.774, 16.193, 24.799
-181.030, -68.315, 16.248, 24.832
-181.027, -68.858, 16.302, 24.865
-181.023, -69.403, 16.357, 24.898
-181.020, -69.950, 16.412, 24.931
-181.017, -70.498, 16.467, 24.964
-181.013, -71.048, 16.522, 24.997
-181.010, -71.600, 16.578, 25.030
-181.006, -72.154, 16.633, 25.063
-181.003, -72.710, 16.689, 25.096
-181.000, -73.268, 16.745, 25.129
-180.996, -73.828, 16.801, 25.162
-180.993, -74.389, 16.857, 25.195
-180.989, -74.952, 16.914, 25.228
-180.985, -75.518, 16.970, 25.261
-180.982, -76.085, 17.027, 25.294
-180.978, -76.654, 17.084, 25.327
-180.975, -77.225, 17.141, 25.360
-180.971, -77.798, 17.199, 25.393
-180.967, -78.372, 17.256, 25.426
-180.964, -78.949, 17.314, 25.459
-180.960, -79.528, 17.372, 25.492
-180.956, -80.108, 17.431, 25.525
-180.952, -80.691, 17.489, 25.558
-180.948, -81.275, 17.548, 25.591
-180.944, -81.862, 17.607, 25.624
-180.941, -82.450, 17.666, 25.657
-180.937, -83.040, 17.725, 25.690
-180.933, -83.633, 17.785, 25.723
-180.929, -84.227, 17.845, 25.756
-180.925, -84.823, 17.904, 25.789
-180.921, -85.422, 17.965, 25.822
-180.917, -86.022, 18.025, 25.855
-180.913, -86.625, 18.085, 25.888
-180.908, -87.229, 18.146, 25.921
-180.904, -87.835, 18.204, 25.954
-180.900, -88.443, 18.257, 25.987
-180.896, -89.053, 18.301, 26.020
-180.892, -89.664, 18.332, 26.053
-180.887, -90.275, 18.347, 26.086
-180.883, -90.886, 18.342, 26.119
-180.879, -91.496, 18.318, 26.152
-180.874, -92.105, 18.276, 26.185
-180.870, -92.712, 18.217, 26.218
-180.866, -93.317, 18.144, 26.251
-180.861, -93.919, 18.062, 26.284
-180.857, -94.518, 17.972, 26.317
-180.853, -95.113, 17.878, 26.350
-180.848, -95.706, 17.783, 26.383
-180.844, -96.296, 17.692, 26.416
-180.840, -96.883, 17.605, 26.449
-180.835, -97.467, 17.527, 26.482
-180.831, -98.049, 17.459, 26.515
-180.826, -98.630, 17.403, 26.548
-180.822, -99.209, 17.358, 26.581
-180.817, -99.786, 17.323, 26.614
-180.813, -100.363, 17.298, 26.647
-180.808, -100.940, 17.281, 26.680
-180.804, -101.516, 17.274, 26.713
-180.799, -102.092, 17.274, 26.746
-180.795, -102.668, 17.282, 26.779
-180.790, -103.245, 17.295, 26.812
-180.785, -103.822, 17.313, 26.845
-180.781, -104.400, 17.332, 26.878
-180.776, -104.979, 17.351, 26.911
-180.771, -105.558, 17.365, 26.944
-180.767, -106.137, 17.374, 26.977
-180.762, -106.717, 17.374, 27.010
-180.757, -107.296, 17.365, 27.043
-180.753, -107.874, 17.347, 27.076
-180.748, -108.451, 17.318, 27.109
-180.743, -109.028, 17.280, 27.142
-180.739, -109.602, 17.234, 27.175
-180.734, -110.175, 17.182, 27.208
-180.730, -110.746, 17.125, 27.241
-180.725, -111.315, 17.064, 27.274
-180.720, -111.882, 17.002, 27.307
-180.716, -112.447, 16.941, 27.340
-180.711, -113.009, 16.882, 27.373
-180.707, -113.571, 16.827, 27.406
-180.702, -114.130, 16.777, 27.439
-180.698, -114.688, 16.733, 27.472
-180.693, -115.245, 16.696, 27.505
-180.688, -115.801, 16.666, 27.538
-180.684, -116.356, 16.643, 27.571
-180.679, -116.910, 16.627, 27.604
-180.675, -117.464, 16.616, 27.637
-180.670, -118.018, 16.609, 27.670
-180.666, -118.572, 16.605, 27.703
-180.661, -119.126, 16.603, 27.736
-180.656, -119.679, 16.600, 27.769
-180.652, -120.233, 16.596, 27.802
-180.647, -120.786, 16.589, 27.835
-180.642, -121.339, 16.578, 27.868
-180.638, -121.891, 16.562, 27.901
-180.633, -122.443, 16.541, 27.934
-180.628, -122.993, 16.516, 27.967
-180.624, -123.543, 16.485, 28.000
-180.619, -124.091, 16.450, 28.033
-180.614, -124.639, 16.412, 28.066
-180.610, -125.184, 16.370, 28.099
-180.605, -125.729, 16.327, 28.132
-180.600, -126.272, 16.283, 28.165
-180.596, -126.813, 16.239, 28.198
-180.591, -127.353, 16.196, 28.231
-180.586, -127.892, 16.155, 28.264
-180.581, -128.429, 16.117, 28.297
-180.577, -128.966, 16.082, 28.330
-180.572, -129.501, 16.050, 28.363
-180.567, -130.035, 16.021, 28.396
-180.562, -130.569, 15.997, 28.429
-180.557, -131.101, 15.975, 28.462
-180.553, -131.634, 15.956, 28.495
-180.548, -132.165, 15.940, 28.528
-180.543, -132.696, 15.925, 28.561
-180.538, -133.227, 15.911, 28.594
-180.533, -133.757, 15.897, 28.627
-180.528, -134.287, 15.882, 28.660
-180.523, -134.816, 15.866, 28.693
-180.518, -135.344, 15.848, 28.726
-180.513, -135.872, 15.828, 28.759
-180.508, -136.399, 15.806, 28.792
-180.503, -136.925, 15.781, 28.825
-180.498, -137.450, 15.754, 28.858
-180.493, -137.975, 15.724, 28.891
-180.488, -138.498, 15.693, 28.924
-180.483, -139.020, 15.661, 28.957
-180.478, -139.541, 15.627, 28.990
-180.472, -140.061, 15.593, 29.023
-180.467, -140.580, 15.559, 29.056
-180.462, -141.098, 15.525, 29.089
-180.457, -141.614, 15.493, 29.122
-180.452, -142.130, 15.461, 29.155
-180.447, -142.644, 15.431, 29.188
-180.442, -143.158, 15.403, 29.221
-180.436, -143.671, 15.376, 29.254
-180.431, -144.183, 15.352, 29.287
-180.426, -144.694, 15.328, 29.320
-180.421, -145.204, 15.307, 29.353
-180.416, -145.714, 15.286, 29.386
-180.410, -146.223, 15.266, 29.419
-180.405, -146.732, 15.246, 29.452
-180.400, -147.239, 15.227, 29.485
-180.395, -147.746, 15.207, 29.518
-180.389, -148.253, 15.187, 29.551
-180.384, -148.759, 15.166, 29.584
-180.379, -149.264, 15.144, 29.617
-180.374, -149.768, 15.121, 29.650
-180.368, -150.271, 15.096, 29.683
-180.363, -150.774, 15.071, 29.716
-180.358, -151.275, 15.045, 29.749
-180.352, -151.776, 15.017, 29.782
-180.347, -152.276, 14.990, 29.815
-180.342, -152.775, 14.961, 29.848
-180.337, -153.273, 14.933, 29.881
-180.331, -153.770, 14.904, 29.914
-180.326, -154.266, 14.876, 29.947
-180.320, -154.761, 14.848, 29.980
-180.315, -155.255, 14.821, 30.013
-180.310, -155.748, 14.794, 30.046
-180.304, -156.241, 14.768, 30.079
-180.299, -156.732, 14.744, 30.112
-180.294, -157.223, 14.719, 30.145
-180.288, -157.713, 14.696, 30.178
-180.283, -158.203, 14.673, 30.211
-180.277, -158.691, 14.651, 30.244
-180.272, -159.179, 14.629, 30.277
-180.266, -159.666, 14.608, 30.310
-180.261, -160.152, 14.586, 30.343
-180.255, -160.638, 14.564, 30.376
-180.250, -161.123, 14.543, 30.409
-180.244, -161.607, 14.520, 30.442
-180.239, -162.091, 14.498, 30.475
-180.233, -162.573, 14.475, 30.508
-180.228, -163.055, 14.451, 30.541
-180.222, -163.536, 14.427, 30.574
-180.216, -164.017, 14.403, 30.607
-180.211, -164.496, 14.378, 30.640
-180.205, -164.975, 14.353, 30.673
-180.199, -165.452, 14.327, 30.706
-180.194, -165.929, 14.302, 30.739
-180.188, -166.405, 14.277, 30.772
-180.182, -166.880, 14.251, 30.805
-180.176, -167.355, 14.226, 30.838
-180.171, -167.828, 14.202, 30.871
-180.165, -168.301, 14.177, 30.904
-180.159, -168.773, 14.153, 30.937
-180.153, -169.244, 14.129, 30.970
-180.147, -169.714, 14.106, 31.003
-180.141, -170.184, 14.083, 31.036
-180.135, -170.653, 14.061, 31.069
-180.129, -171.121, 14.038, 31.102
-180.123, -171.588, 14.016, 31.135
-180.117, -172.055, 13.994, 31.168
-180.111, -172.521, 13.972, 31.201
-180.105, -172.986, 13.950, 31.234
-180.099, -173.450, 13.928, 31.267
-180.093, -173.914, 13.906, 31.300
-180.087, -174.377, 13.883, 31.333
-180.081, -174.839, 13.861, 31.366
-180.075, -175.301, 13.838, 31.399
-180.068, -175.761, 13.815, 31.432
-180.062, -176.221, 13.792, 31.465
-180.056, -176.680, 13.768, 31.498
-180.049, -177.139, 13.745, 31.531
-180.043, -177.596, 13.722, 31.564
-180.037, -178.053, 13.698, 31.597
-180.030, -178.509, 13.675, 31.630
-180.024, -178.964, 13.651, 31.663
-180.017, -179.418, 13.628, 31.696
-180.011, -179.872, 13.605, 31.729
-180.004, -180.325, 13.582, 31.762
-179.998, -180.777, 13.560, 31.795
-179.991, -181.229, 13.537, 31.828
-179.984, -181.679, 13.515, 31.861
-179.978, -182.129, 13.493, 31.894
-179.971, -182.578, 13.471, 31.927
-179.964, -183.027, 13.449, 31.960
-179.957, -183.474, 13.427, 31.993
-179.950, -183.921, 13.405, 32.026
-179.943, -184.368, 13.383, 32.059
-179.936, -184.813, 13.362, 32.092
-179.929, -185.258, 13.340, 32.125
-179.922, -185.702, 13.318, 32.158
-179.915, -186.145, 13.296, 32.191
-179.908, -186.588, 13.275, 32.224
-179.900, -187.030, 13.253, 32.257
-179.893, -187.471, 13.231, 32.290
-179.885, -187.911, 13.209, 32.323
-179.878, -188.351, 13.187, 32.356
-179.870, -188.790, 13.165, 32.389
-179.862, -189.228, 13.143, 32.422
-179.855, -189.666, 13.120, 32.455
-179.847, -190.102, 13.098, 32.488
-179.839, -190.538, 13.077, 32.521
-179.830, -190.974, 13.055, 32.554
-179.822, -191.408, 13.033, 32.587
-179.814, -191.842, 13.011, 32.620
-179.805, -192.275, 12.989, 32.653
-179.797, -192.707, 12.968, 32.686
-179.787, -193.139, 12.946, 32.719
-179.778, -193.570, 12.925, 32.752
-179.768, -194.000, 12.904, 32.785
-179.757, -194.429, 12.883, 32.818
-179.745, -194.858, 12.861, 32.851
-179.733, -195.286, 12.840, 32.884
-179.719, -195.713, 12.819, 32.917
-179.703, -196.140, 12.797, 32.950
-179.686, -196.566, 12.776, 32.983
-179.667, -196.990, 12.756, 33.016
-179.646, -197.415, 12.741, 33.049
-179.622, -197.839, 12.734, 33.082
-179.596, -198.262, 12.737, 33.115
-179.567, -198.686, 12.750, 33.148
-179.535, -199.111, 12.771, 33.181
-179.499, -199.536, 12.800, 33.214
-179.460, -199.962, 12.834, 33.247
-179.417, -200.389, 12.875, 33.280
-179.370, -200.817, 12.920, 33.313
-179.318, -201.246, 12.970, 33.346
-179.262, -201.676, 13.024, 33.379
-179.201, -202.107, 13.081, 33.412
-179.136, -202.540, 13.141, 33.445
-179.065, -202.974, 13.204, 33.478
-178.989, -203.409, 13.270, 33.511
-178.908, -203.845, 13.338, 33.544
-178.821, -204.283, 13.408, 33.577
-178.729, -204.722, 13.479, 33.610
-178.630, -205.162, 13.552, 33.643
-178.526, -205.603, 13.626, 33.676
-178.416, -206.045, 13.698, 33.709
-178.299, -206.488, 13.768, 33.742
-178.177, -206.932, 13.834, 33.775
-178.048, -207.376, 13.897, 33.808
-177.914, -207.820, 13.954, 33.841
-177.773, -208.264, 14.008, 33.874
-177.627, -208.708, 14.056, 33.907
-177.475, -209.152, 14.099, 33.940
-177.317, -209.595, 14.138, 33.973
-177.153, -210.037, 14.173, 34.006
-176.984, -210.478, 14.205, 34.039
-176.809, -210.918, 14.235, 34.072
-176.630, -211.357, 14.264, 34.105
-176.445, -211.795, 14.293, 34.138
-176.255, -212.232, 14.323, 34.171
-176.060, -212.668, 14.355, 34.204
-175.860, -213.103, 14.389, 34.237
-175.656, -213.537, 14.426, 34.270
-175.448, -213.971, 14.466, 34.303
-175.235, -214.405, 14.510, 34.336
-175.018, -214.838, 14.558, 34.369
-174.797, -215.271, 14.609, 34.402
-174.572, -215.704, 14.664, 34.435
-174.344, -216.138, 14.721, 34.468
-174.113, -216.572, 14.780, 34.501
-173.878, -217.007, 14.840, 34.534
-173.640, -217.443, 14.901, 34.567
-173.400, -217.879, 14.963, 34.600
-173.157, -218.316, 15.024, 34.633
-172.912, -218.755, 15.083, 34.666
-172.664, -219.194, 15.141, 34.699
-172.415, -219.635, 15.197, 34.732
-172.165, -220.077, 15.251, 34.765
-171.913, -220.520, 15.303, 34.798
-171.660, -220.964, 15.352, 34.831
-171.405, -221.410, 15.400, 34.864
-171.150, -221.856, 15.445, 34.897
-170.895, -222.304, 15.489, 34.930
-170.639, -222.754, 15.532, 34.963
-170.382, -223.205, 15.574, 34.996
-170.126, -223.657, 15.617, 35.029
-169.868, -224.111, 15.660, 35.062
-169.611, -224.566, 15.703, 35.095
-169.354, -225.024, 15.749, 35.128
-169.096, -225.482, 15.796, 35.161
-168.838, -225.943, 15.844, 35.194
-168.580, -226.405, 15.895, 35.227
-168.322, -226.869, 15.948, 35.260
-168.063, -227.335, 16.003, 35.293
-167.804, -227.804, 16.059, 35.326
-167.545, -228.274, 16.117, 35.359
-167.285, -228.746, 16.177, 35.392
-167.025, -229.220, 16.237, 35.425
-166.764, -229.696, 16.298, 35.458
-166.502, -230.174, 16.359, 35.491
-166.240, -230.653, 16.420, 35.524
-165.976, -231.135, 16.480, 35.557
-165.712, -231.618, 16.540, 35.590
-165.447, -232.103, 16.599, 35.623
-165.180, -232.590, 16.657, 35.656
-164.913, -233.078, 16.714, 35.689
-164.644, -233.568, 16.769, 35.722
-164.374, -234.059, 16.824, 35.755
-164.102, -234.551, 16.877, 35.788
-163.828, -235.044, 16.930, 35.821
-163.553, -235.538, 16.982, 35.854
-163.277, -236.033, 17.034, 35.887
-162.998, -236.530, 17.085, 35.920
-162.718, -237.027, 17.137, 35.953
-162.435, -237.525, 17.189, 35.986
-162.150, -238.023, 17.242, 36.019
-161.864, -238.523, 17.296, 36.052
-161.574, -239.023, 17.350, 36.085
-161.283, -239.524, 17.406, 36.118
-160.989, -240.026, 17.463, 36.151
-160.692, -240.529, 17.521, 36.184
-160.393, -241.032, 17.581, 36.217
-160.091, -241.536, 17.641, 36.250
-159.787, -242.041, 17.703, 36.283
-159.480, -242.547, 17.765, 36.316
-159.170, -243.054, 17.828, 36.349
-158.858, -243.561, 17.892, 36.382
-158.542, -244.069, 17.955, 36.415
-158.224, -244.578, 18.019, 36.448
-157.904, -245.088, 18.083, 36.481
-157.581, -245.599, 18.147, 36.514
-157.255, -246.110, 18.210, 36.547
-156.927, -246.623, 18.273, 36.580
-156.596, -247.136, 18.336, 36.613
-156.263, -247.650, 18.398, 36.646
-155.928, -248.166, 18.459, 36.679
-155.591, -248.682, 18.520, 36.712
-155.251, -249.200, 18.580, 36.745
-154.910, -249.718, 18.640, 36.778
-154.567, -250.238, 18.700, 36.811
-154.222, -250.759, 18.759, 36.844
-153.876, -251.282, 18.819, 36.877
-153.528, -251.805, 18.879, 36.910
-153.179, -252.331, 18.939, 36.943
-152.828, -252.858, 18.999, 36.976
-152.477, -253.387, 19.060, 37.009
-152.125, -253.917, 19.119, 37.042
-151.772, -254.450, 19.174, 37.075
-151.419, -254.984, 19.219, 37.108
-151.066, -255.519, 19.251, 37.141
-150.713, -256.056, 19.268, 37.174
-150.362, -256.593, 19.267, 37.207
-150.012, -257.130, 19.247, 37.240
-149.663, -257.667, 19.209, 37.273
-149.318, -258.204, 19.155, 37.306
-148.975, -258.739, 19.088, 37.339
-148.635, -259.274, 19.011, 37.372
-148.299, -259.807, 18.926, 37.405
-147.966, -260.340, 18.838, 37.438
-147.637, -260.871, 18.749, 37.471
-147.311, -261.401, 18.663, 37.504
-146.990, -261.931, 18.582, 37.537
-146.673, -262.460, 18.509, 37.570
-146.360, -262.990, 18.446, 37.603
-146.051, -263.520, 18.393, 37.636
-145.746, -264.050, 18.349, 37.669
-145.446, -264.582, 18.314, 37.702
-145.149, -265.115, 18.288, 37.735
-144.857, -265.649, 18.269, 37.768
-144.570, -266.186, 18.257, 37.801
-144.286, -266.724, 18.251, 37.834
-144.007, -267.265, 18.251, 37.867
-143.733, -267.809, 18.257, 37.900
-143.464, -268.355, 18.268, 37.933
-143.199, -268.904, 18.283, 37.966
-142.939, -269.455, 18.302, 37.999
-142.684, -270.010, 18.325, 38.032
-142.434, -270.569, 18.352, 38.065
-142.189, -271.130, 18.382, 38.098
-141.949, -271.695, 18.415, 38.131
-141.715, -272.263, 18.450, 38.164
-141.485, -272.835, 18.489, 38.197
-141.261, -273.410, 18.530, 38.230
-141.043, -273.989, 18.573, 38.263
-140.829, -274.571, 18.619, 38.296
-140.622, -275.157, 18.666, 38.329
-140.419, -275.747, 18.716, 38.362
-140.222, -276.340, 18.768, 38.395
-140.030, -276.937, 18.822, 38.428
-139.844, -277.537, 18.877, 38.461
-139.662, -278.141, 18.935, 38.494
-139.486, -278.749, 18.994, 38.527
-139.316, -279.360, 19.053, 38.560
-139.150, -279.975, 19.109, 38.593
-138.989, -280.592, 19.158, 38.626
-138.834, -281.212, 19.196, 38.659
-138.683, -281.835, 19.220, 38.692
-138.538, -282.458, 19.227, 38.725
-138.397, -283.083, 19.215, 38.758
-138.262, -283.707, 19.183, 38.791
-138.131, -284.331, 19.134, 38.824
-138.006, -284.954, 19.068, 38.857
-137.884, -285.575, 18.989, 38.890
-137.768, -286.193, 18.899, 38.923
-137.656, -286.810, 18.802, 38.956
-137.548, -287.424, 18.702, 38.989
-137.444, -288.035, 18.601, 39.022
-137.343, -288.643, 18.503, 39.055
-137.246, -289.249, 18.411, 39.088
-137.153, -289.853, 18.328, 39.121
-137.062, -290.455, 18.257, 39.154
-136.974, -291.055, 18.195, 39.187
-136.888, -291.654, 18.145, 39.220
-136.805, -292.252, 18.104, 39.253
-136.723, -292.850, 18.072, 39.286
-136.643, -293.446, 18.050, 39.319
-136.564, -294.043, 18.036, 39.352
-136.487, -294.639, 18.029, 39.385
-136.410, -295.236, 18.030, 39.418
-136.335, -295.832, 18.038, 39.451
-136.260, -296.430, 18.051, 39.484
-136.185, -297.028, 18.070, 39.517
-136.112, -297.627, 18.092, 39.550
-136.038, -298.226, 18.115, 39.583
-135.965, -298.826, 18.135, 39.616
-135.893, -299.427, 18.151, 39.649
-135.820, -300.028, 18.159, 39.682
-135.749, -300.630, 18.158, 39.715
-135.678, -301.231, 18.147, 39.748
-135.608, -301.831, 18.124, 39.781
-135.538, -302.430, 18.091, 39.814
-135.469, -303.028, 18.048, 39.847
-135.402, -303.624, 17.997, 39.880
-135.336, -304.218, 17.939, 39.913
-135.271, -304.811, 17.876, 39.946
-135.207, -305.401, 17.810, 39.979
-135.145, -305.989, 17.744, 40.012
-135.085, -306.576, 17.679, 40.045
-135.027, -307.160, 17.617, 40.078
-134.971, -307.743, 17.560, 40.111
-134.917, -308.324, 17.508, 40.144
-134.866, -308.905, 17.464, 40.177
-134.817, -309.484, 17.427, 40.210
-134.771, -310.062, 17.398, 40.243
-134.727, -310.640, 17.377, 40.276
-134.686, -311.217, 17.362, 40.309
-134.649, -311.795, 17.353, 40.342
-134.614, -312.372, 17.348, 40.375
-134.583, -312.950, 17.346, 40.408
-134.555, -313.528, 17.345, 40.441
-134.531, -314.105, 17.344, 40.474
-134.511, -314.683, 17.342, 40.507
-134.494, -315.261, 17.336, 40.540
-134.482, -315.839, 17.326, 40.573
-134.473, -316.416, 17.311, 40.606
-134.469, -316.992, 17.291, 40.639
-134.469, -317.568, 17.266, 40.672
-134.473, -318.142, 17.236, 40.705
-134.481, -318.716, 17.200, 40.738
-134.494, -319.287, 17.161, 40.771
-134.511, -319.858, 17.118, 40.804
-134.532, -320.426, 17.074, 40.837
-134.558, -320.993, 17.027, 40.870
-134.588, -321.559, 16.981, 40.903
-134.623, -322.122, 16.936, 40.936
-134.663, -322.684, 16.892, 40.969
-134.706, -323.244, 16.851, 41.002
-134.754, -323.802, 16.812, 41.035
-134.807, -324.359, 16.778, 41.068
-134.863, -324.914, 16.747, 41.101
-134.924, -325.468, 16.721, 41.134
-134.989, -326.021, 16.698, 41.167
-135.059, -326.573, 16.678, 41.200
-135.132, -327.123, 16.662, 41.233
-135.209, -327.673, 16.647, 41.266
-135.291, -328.222, 16.635, 41.299
-135.376, -328.769, 16.622, 41.332
-135.465, -329.316, 16.610, 41.365
-135.557, -329.861, 16.596, 41.398
-135.653, -330.405, 16.581, 41.431
-135.752, -330.949, 16.564, 41.464
-135.855, -331.490, 16.544, 41.497
-135.961, -332.031, 16.522, 41.530
-136.070, -332.570, 16.496, 41.563
-136.181, -333.107, 16.468, 41.596
-136.296, -333.643, 16.437, 41.629
-136.413, -334.177, 16.404, 41.662
-136.533, -334.710, 16.369, 41.695
-136.656, -335.240, 16.333, 41.728
-136.781, -335.769, 16.296, 41.761
-136.909, -336.296, 16.260, 41.794
-137.039, -336.821, 16.224, 41.827
-137.171, -337.344, 16.189, 41.860
-137.306, -337.865, 16.156, 41.893
-137.443, -338.385, 16.124, 41.926
-137.583, -338.903, 16.095, 41.959
-137.725, -339.420, 16.067, 41.992
-137.870, -339.935, 16.042, 42.025
-138.017, -340.448, 16.019, 42.058
-138.167, -340.960, 15.997, 42.091
-138.319, -341.470, 15.977, 42.124
-138.475, -341.979, 15.958, 42.157
-138.633, -342.487, 15.939, 42.190
-138.793, -342.992, 15.921, 42.223
-138.957, -343.497, 15.902, 42.256
-139.124, -343.999, 15.883, 42.289
-139.293, -344.500, 15.862, 42.322
-139.466, -344.999, 15.841, 42.355
-139.642, -345.496, 15.818, 42.388
-139.822, -345.991, 15.794, 42.421
-140.004, -346.484, 15.768, 42.454
-140.190, -346.975, 15.741, 42.487
-140.380, -347.463, 15.713, 42.520
-140.573, -347.949, 15.684, 42.553
-140.770, -348.432, 15.654, 42.586
-140.971, -348.912, 15.624, 42.619
-141.176, -349.390, 15.594, 42.652
-141.385, -349.865, 15.564, 42.685
-141.598, -350.337, 15.534, 42.718
-141.815, -350.805, 15.505, 42.751
-142.037, -351.271, 15.477, 42.784
-142.262, -351.734, 15.453, 42.817
-142.493, -352.194, 15.437, 42.850
-142.727, -352.652, 15.430, 42.883
-142.967, -353.107, 15.430, 42.916
-143.211, -353.559, 15.439, 42.949
-143.459, -354.010, 15.454, 42.982
-143.713, -354.459, 15.475, 43.015
-143.971, -354.907, 15.502, 43.048
-144.234, -355.352, 15.535, 43.081
-144.502, -355.797, 15.573, 43.114
-144.774, -356.240, 15.615, 43.147
-145.050, -356.683, 15.662, 43.180
-145.331, -357.125, 15.713, 43.213
-145.616, -357.566, 15.768, 43.246
-145.904, -358.007, 15.826, 43.279
-146.197, -358.448, 15.887, 43.312
-146.493, -358.890, 15.952, 43.345
-146.792, -359.332, 16.019, 43.378
-147.094, -359.774, 16.088, 43.411
-147.399, -360.218, 16.160, 43.444
-147.707, -360.662, 16.233, 43.477
-148.017, -361.109, 16.308, 43.510
-148.328, -361.557, 16.385, 43.543
-148.642, -362.007, 16.463, 43.576
-148.957, -362.459, 16.541, 43.609
-149.273, -362.913, 16.621, 43.642
-149.590, -363.370, 16.701, 43.675
-149.908, -363.830, 16.781, 43.708
-150.226, -364.293, 16.862, 43.741
-150.545, -364.759, 16.943, 43.774
-150.863, -365.228, 17.024, 43.807
-151.182, -365.700, 17.106, 43.840
-151.499, -366.176, 17.187, 43.873
-151.817, -366.656, 17.269, 43.906
-152.133, -367.139, 17.351, 43.939
-152.449, -367.626, 17.432, 43.972
-152.763, -368.117, 17.514, 44.005
-153.077, -368.612, 17.594, 44.038
-153.389, -369.111, 17.671, 44.071
-153.699, -369.614, 17.746, 44.104
-154.009, -370.120, 17.818, 44.137
-154.316, -370.630, 17.885, 44.170
-154.621, -371.144, 17.948, 44.203
-154.925, -371.661, 18.007, 44.236
-155.226, -372.181, 18.062, 44.269
-155.526, -372.705, 18.113, 44.302
-155.823, -373.231, 18.161, 44.335
-156.119, -373.761, 18.207, 44.368
-156.412, -374.293, 18.251, 44.401
-156.704, -374.828, 18.295, 44.434
-156.993, -375.365, 18.339, 44.467
-157.281, -375.905, 18.383, 44.500
-157.568, -376.448, 18.430, 44.533
-157.853, -376.993, 18.479, 44.566
-158.138, -377.541, 18.531, 44.599
-158.421, -378.092, 18.585, 44.632
-158.704, -378.644, 18.642, 44.665
-158.986, -379.200, 18.701, 44.698
-159.268, -379.757, 18.761, 44.731
-159.550, -380.317, 18.823, 44.764
-159.833, -380.879, 18.887, 44.797
-160.116, -381.444, 18.952, 44.830
-160.400, -382.010, 19.019, 44.863
-160.684, -382.578, 19.086, 44.896
-160.970, -383.149, 19.155, 44.929
-161.258, -383.721, 19.224, 44.962
-161.547, -384.295, 19.294, 44.995
-161.837, -384.871, 19.365, 45.028
-162.130, -385.449, 19.436, 45.061
-162.425, -386.028, 19.508, 45.094
-162.722, -386.608, 19.580, 45.127
-163.021, -387.191, 19.652, 45.160
-163.322, -387.774, 19.725, 45.193
-163.627, -388.359, 19.797, 45.226
-163.933, -388.946, 19.868, 45.259
-164.243, -389.533, 19.939, 45.292
-164.555, -390.122, 20.008, 45.325
-164.870, -390.712, 20.077, 45.358
-165.187, -391.303, 20.144, 45.391
-165.508, -391.895, 20.210, 45.424
-165.830, -392.488, 20.275, 45.457
-166.156, -393.083, 20.340, 45.490
-166.483, -393.678, 20.404, 45.523
-166.814, -394.274, 20.467, 45.556
-167.146, -394.872, 20.531, 45.589
-167.481, -395.471, 20.594, 45.622
-167.818, -396.071, 20.658, 45.655
-168.156, -396.672, 20.722, 45.688
-168.497, -397.275, 20.787, 45.721
-168.839, -397.879, 20.852, 45.754
-169.183, -398.485, 20.919, 45.787
-169.528, -399.093, 20.986, 45.820
-169.874, -399.703, 21.054, 45.853
-170.221, -400.315, 21.122, 45.886
-170.569, -400.929, 21.191, 45.919
-170.918, -401.546, 21.260, 45.952
-171.266, -402.165, 21.326, 45.985
-171.615, -402.786, 21.384, 46.018
-171.963, -403.409, 21.429, 46.051
-172.310, -404.034, 21.458, 46.084
-172.655, -404.660, 21.467, 46.117
-172.999, -405.287, 21.453, 46.150
